Symbol	MIIoocyte_FPKM	zygote_FPKM	early2cell_FPKM	2-cell_FPKM	4-cell_FPKM	8-cell_FPKM	ICM_FPKM	mESC_FPKM
Rnf141	104.452	103.708	67.2191	31.8638	19.7595	4.22469	1.77245	15.1737
Gm16336	0	0	0	0	0	0	0	0
Ctr9	13.0117	8.06783	8.36714	11.2857	21.1923	20.1232	8.00408	15.989
Usp47	14.9181	10.5935	13.192	14.2074	7.06763	6.30189	6.10254	3.93369
Mical2	0.0348626	0.0193566	0.0650816	0.222488	0.0149768	0.0158081	0.236451	0
Micalcl	0	0	0	0	0	0	0.0371413	0
Parva	0	0	0	0.0121728	0	0	0.192158	1.29492
Tead1	0.342479	0.201957	0.189101	0.417992	0.430431	1.12773	4.08975	1.8093
Rassf10	0	0	0.0450573	0	0	0	0	0.114643
Arntl	201.298	111.098	137.217	13.162	4.66864	1.76896	12.5779	13.3286
Far1	33.7102	26.1486	12.4947	12.2021	3.31662	3.57877	8.59244	31.9977
Spon1	3.56914	4.78153	5.84826	0.667566	0.0698021	0.646445	0.320933	0.09722
Rras2	9.89137	43.1245	16.9447	6.877	1.54111	5.34209	2.95435	0.149861
Pde3b	14.4156	12.1238	9.48724	11.4917	3.08353	1.32308	0.556822	0.778647
Calcb	0	0.113317	0	0	0	0	0	0
Insc	0	0	0	0	0	0	0.277766	0
A730082K24Rik	57.9886	255.646	241.416	16.2544	0.501115	0.188386	0.623086	0.299946
1110004F10Rik	7.89905	6.80207	8.22296	17.427	43.0183	80.3812	262.745	158.854
Nucb2	0.538524	1.29714	1.57044	14.7443	31.7983	24.7795	19.2585	2.26382
Xylt1	3.11418	1.48594	0.894117	0.0515584	0	0	0.21583	0
4930583K01Rik	0.204359	0.166131	0	0.633646	0	0	0.749356	0
Tmc5	10.764	15.2161	12.0371	0.553412	0	0.550026	0	1.45321
Ccp110	60.0668	47.3475	32.9513	19.8153	11.6419	5.79381	7.70768	1.55549
9030624J02Rik	14.0442	44.7488	46.5598	4.20921	9.3893	46.5739	44.8387	19.0319
Iqck	7.0234	18.3235	14.2753	0.686536	0.13713	0.151662	0.215554	0
Acsm5	1.08089	0.401433	0.498811	0	0	0	0	0
Acsm2	0.428616	0.428969	0.204757	0.19441	0.0800317	0.00634167	0	0
Acsm1	0	0	0	0	0	0	0	0
Acsm4	0.220965	0.475237	0.60289	0	0	0	0	0
Thumpd1	0	0	0	0	0	0	0.385569	0
Thumpd1	0.208873	0.434239	0.054968	1.10655	0.157687	0.521396	0.102382	0
Acsm3	1.59061	0.946767	1.07615	0	0.175252	0.438196	0.070533	0
2610020H08Rik	3.85097	4.43067	2.71076	4.13597	3.62256	6.61466	3.45813	10.6425
Lyrm1	0.972555	13.8894	12.7132	25.1935	29.8782	16.0482	17.9444	6.47945
Tmem159	4.21126	5.17995	5.6176	18.6073	110.797	147.192	79.9551	3.79196
Anks4b	22.7651	22.1293	8.55951	1.56949	1.08334	0.542409	0	0.0568371
Abca14	0.0592819	0.149061	0.157001	0.0578652	0	0.0197685	0.0180095	0
Abca15	0.26055	0.179948	0.0615589	0.0194088	0	0.0628315	0.00963765	0
Abca16	0.263464	0.414835	0.210886	0.0879928	0.0310644	0.196916	0.0775456	0
E130201H02Rik	2.81381	3.28787	3.03634	0.781432	1.41159	1.344	0.0340162	0.402572
E130201H02Rik	1.16946	0.241348	0	0.261687	0.105138	0.210545	0	0
Uqcrc2	288.917	130.962	45.0595	21.945	74.8061	156.881	214.316	139.194
BC030336	4.22019	2.71434	2.49275	1.50727	0.384856	0.460746	0.607594	0.0890836
Vwa3a	20.3814	9.07809	5.04474	1.14604	0.268397	0.459136	0	0
Eef2k	89.2957	77.6573	116.146	3.85153	1.7514	0.696417	1.53454	1.70536
Polr3e	4.25197	0.934966	0.558282	16.0492	28.4306	15.2527	7.98123	7.27543
4933427G17Rik	26.1345	16.9089	14.1708	2.52435	0.424639	0	0.802163	0
Mettl9	116.478	55.319	65.0701	55.1836	11.8298	35.6476	17.429	17.4513
Otoa	3.42157	4.75804	3.23761	0.319247	0.389316	1.76613	0	0
Hs3st2	0	0.0614089	0.126958	0	0	0	0	0
Usp31	0.709072	0.87765	0.928827	0.0052878	0.808897	0.414269	0.211149	0.826737
Scnn1g	0	0.0458487	0	0.0745049	0	0	0	0
Scnn1b	0.526463	0.77253	1.10589	0.0619271	0.0597448	0.0159352	0	0
Cog7	0	0.0671526	0.124706	3.00816	0.938626	0.411194	0.544725	0.0614221
Ubfd1	110.916	58.3345	44.2103	50.8955	143.381	88.3126	28.1639	25.5769
Dctn5	27.0749	47.6511	49.5151	14.5122	47.9689	73.4753	56.0005	37.1912
Plk1	152.88	100.249	95.0363	53.3083	183.817	142.467	28.5239	86.6507
Chp2	0.0707991	0.548552	0.448736	0.208911	0	0	0	0
Prkcb	1.29087	0.760403	0.392854	0.086929	0	0.087254	0.272436	0.0125291
Cacng3	0	0	0	0	0	0	0.150603	0
Rbbp6	1.21128	1.00958	2.90391	76.3864	40.641	25.3496	5.66034	4.6506
Tnrc6a	4.0197	1.86535	1.29881	1.96708	3.54617	4.33562	1.96742	8.73194
Slc5a11	0	0.0316537	0.0253686	3.66702	10.5429	11.2134	16.0686	5.42337
Lcmt1	20.1562	25.7957	30.9211	2.42222	5.13331	7.02779	27.8441	34.5006
Aqp8	0	0	0.118251	0.198574	0	0	139.2	1.05823
Hs3st4	0	0	0	0	0	0	0.0350461	0
4930571K23Rik	0	0	0	0	0	0	0.0418221	0.08811
Kdm8	4.48146	1.28656	0.722519	2.88777	3.21419	3.72516	3.56251	0.434659
Il4ra	0.161948	0	0.0534735	0	0	0.28321	0.719592	0.0633465
Il21r	0	0	0	0	0	0	0	0
D430042O09Rik	18.7413	3.76874	4.09275	4.60803	4.12874	2.01618	0.604984	0.0816449
Gsg1l	0	0.0366419	6.33189	2.36105	0.49143	0.155669	0	0
Sbk1	2.18925	0.438711	0.516536	1.18271	1.12029	0.557737	0.530186	0.953841
Rabep2	0	0.12376	0.15695	3.90439	14.2821	16.8465	5.72546	5.15198
Tufm	0.852379	0.131551	0.239418	2.38702	9.35908	10.1592	6.6335	8.05909
Apobr	0	0	0.0532304	0.294847	0.536065	1.9334	2.80051	0
Ccdc101	17.6798	30.2462	36.8584	14.834	69.7569	110.132	42.4512	38.8228
Bola2	6.82198	22.5786	6.73224	443.487	1000.02	518.912	415.48	509.534
Mapk3	25.3361	67.1181	124.408	16.0835	1.85992	1.58907	3.21017	9.0522
Gdpd3	0.61352	0.476427	0.671164	0.508916	0	0.592065	0.231528	9.57484
Ypel3	42.1556	24.4841	40.385	24.0397	75.5013	53.0202	8.80351	27.6284
Tbx6	0.0851538	0	0.166168	0.0337749	0.325023	0.0259606	0	0.412805
Fam57b	0.0546844	0	0	7.82958	23.3932	15.5374	0.0233027	0
Doc2a	0	0.0743788	0	0	0	0	0.299545	1.49623
Hirip3	104.831	59.1124	78.4704	16.2135	4.88681	2.19835	7.41392	2.83982
Kctd13	148.955	63.5385	157.798	44.2219	86.3453	39.9166	6.62585	8.09089
Sez6l2	0	0.0457403	0.100085	3.52897	4.9334	4.72348	1.23767	0.401793
Cdipt	10.137	26.8293	36.5817	51.7913	265.649	297.667	139.142	17.433
AI467606	0	0.118812	0	0	0.706445	0.718697	2.70437	0
Mylpf	0	1.03243	1.66505	7.40698	41.3674	171.908	398.339	332.128
Zfp553	10.4246	5.82239	3.78286	4.08121	6.35907	2.03158	3.64239	0.340027
Zfp771	0	0.066945	0	0.226738	0.626521	0.856215	0.702697	0
Itgal	0.761768	0.224043	0.346934	1.89277	0.930768	0	0.128264	1.0671
Mir684-1	0	0	0	0	0	0	0	0
Prr14	80.43	15.301	21.9264	8.54163	22.2338	34.2679	36.3314	27.6565
Fbrs	3.33511	3.7033	6.41147	4.96134	4.2359	3.38042	2.29713	1.95561
1700008J07Rik,Snora30	21.0694	14.6874	9.81362	31.403	43.0499	24.8283	19.4451	11.0389
Snora30	0	0	0	2640.52	165.862	462.374	0	0
Phkg2	2.3272	6.78204	13.4114	53.1214	83.1597	63.7017	13.4646	19.9012
Rnf40	9.39959	11.8819	17.5431	8.94941	17.8366	10.8145	5.0699	4.57715
Mir762	0	0	0	0	0	0	0	0
Ctf1	0	0	0	0	0	0	0.043684	0
Fbxl19,Orai3,Setd1a	16.4918	7.05115	7.82253	7.91293	6.26618	4.09274	3.67537	12.9196
Hsd3b7	143.389	56.3439	71.8397	3.41717	1.31522	1.14337	1.40922	3.08551
Stx4a	0.0563194	0.888495	0.7841	1.7389	5.64901	6.0455	3.64058	3.70926
Zfp646	4.73597	1.29646	1.7319	2.64812	5.35334	2.9071	1.83071	0.57411
Bckdk,Kat8	17.1812	39.5244	23.3836	22.1975	82.2651	92.8063	58.5861	75.6749
Fus	0.195355	0.880623	1.21046	3.2419	4.14369	3.81118	6.38792	10.5588
Trim72	0.0270525	0.0931589	0.165396	0.0452993	0	0	0.0413679	0
Itgam	0	0.0244044	0.024276	0	0.188448	0	0.0110507	0
Itgax	0	0	0	0.0107967	0	0	0	0
Itgad	0	0.0178841	0	0.0137337	0	0	0	0
Armc5	0.283102	0.308041	0.380127	0.213976	1.78784	1.16497	0.790312	0.172961
Tgfb1i1	0	0	0	0	0	0	0.0682928	0.0366756
Slc5a2	0.0979575	0.167505	0.608198	0.0278626	0	0.0988195	1.77414	0
Bag3	0	0.0915583	1.93842	6.69636	29.417	23.6255	15.9024	23.0881
Inpp5f	7.24	7.56029	7.55407	1.79484	1.39805	2.59522	2.75279	4.08682
Sec23ip	20.4107	19.7369	8.99054	8.84646	7.03948	8.28465	7.34924	13.1787
Ppapdc1a	1.49554	0.877997	0.86085	0.0569353	0	0	0	0
Wdr11	10.0886	4.86618	6.31667	1.9845	4.29023	3.13236	7.81811	3.69119
Gm4265	0	0	0	0	0	0	0	0
Tacc2	59.0257	19.9665	22.1879	9.63274	3.11363	1.87085	5.08501	2.96501
Btbd16	0	0	0	0.0159663	0	0	0	0
Plekha1	64.757	32.2385	42.8777	36.8633	26.4131	40.6109	17.3167	30.6113
Htra1	6.1261	31.7058	47.556	3.19589	0.717409	1.04214	3.96251	3.81093
Dmbt1	23.7168	7.5253	1.84478	0.239653	0	0	0.0998501	0
1700029B22Rik	0	0	0	0	0	0	0	0
5430419D17Rik	0	0	0	0	0	0	0.0343844	0
Fam24a	0	0	0	0	0	0	0	0
Pstk	4.12961	3.1927	3.72909	3.65985	6.89029	11.4753	56.0226	44.8591
Ikzf5	0	0.0441057	0.612258	1.45631	2.28852	0.850017	0.894451	0
Acadsb	14.6261	15.3508	9.35753	5.24869	1.662	2.30873	8.87239	5.2413
Hmx3	0	0.0588542	0	0	0	0	0	0
Hmx2	0	0.0289724	0.071243	0.132282	0	0	0	0
Bub3	71.5092	133.22	67.3398	88.5425	182.624	177.976	126.815	143.816
Gpr26	0	0.0650697	0.0209079	0.0793134	0	0	0	0
Cpxm2	0	0.0214273	3.64081	1.4488	0.223314	0	3.8233	0
Gm10584	0	0.0348473	0.040995	0	0	0	0.0335828	0
Lhpp	24.6129	31.4865	48.561	4.50321	3.77569	1.30414	0.631404	28.5356
Fam175b	5.42299	5.56157	4.9879	9.32963	24.0075	23.1334	9.02731	11.5785
Zranb1	24.8929	11.8856	8.91539	26.7157	15.6471	13.1561	7.67648	8.86068
4930483O08Rik	0	0	0	0.535063	0	0	0	0
2700050L05Rik	177.708	120.068	64.5253	7.7943	5.50831	6.01241	5.5057	12.6617
Bccip	43.2425	28.7581	29.7442	14.3934	71.8053	115.663	202.876	244.279
Fank1	38.8975	32.6537	38.0862	16.8577	8.35878	0.67483	7.41087	4.63523
Dock1	10.6926	6.70541	8.38112	2.48586	0.677562	0.420821	4.81354	3.45564
Nps	0	0	0	0	0	0	0	0
Foxi2	0	0	0.0454458	0	0	0	0	0
Ptpre	47.3113	26.583	12.6818	2.82564	0.401642	0.208943	0.170671	0.0578198
Mir1962	0	0	0	0	0	0	0	0
Mgmt	0.331562	1.27681	0.257528	0.194004	0.704445	0.122018	10.9895	41.3315
Gm10578	0.0697803	0.0157954	0	0.0192633	0	0	0	0
Glrx3	0.0858802	1.12664	1.75802	60.2347	91.6903	149.805	41.3278	156.675
Ppp2r2d	9.56342	16.5599	14.4059	18.5183	6.1116	13.3205	19.1096	16.1351
Jakmip3	1.62204	0.377758	1.32825	0.234993	0.286815	0.118589	0.0155235	0
Dpysl4	0	0	0.0203905	0.042205	0	0.348502	0.833851	0
Stk32c	0	0	1.28929	4.15692	0.089278	0.145719	0	0
Stk32c	0	0	0.678655	1.83059	1.57485	0.671264	0	0
Lrrc27	4.06028	5.19268	4.93934	0.546752	0.251857	0.0776825	5.25087	10.8968
Pwwp2b	0	0.0173372	0.0701135	0	0.379987	2.46094	0.502108	0.631917
Inpp5a	18.8465	12.1373	11.2935	9.12253	4.14577	2.30852	1.03587	4.83618
Gpr123	0.0271756	0	0	0	0.0463146	0	0.0217244	0
Kndc1	0	0	0	0.0324528	0.0135772	0	1.05362	0.911464
Utf1	0.0675299	0.216008	0.369737	3.31091	4.03891	20.2089	251.442	510.657
Zfp511	13.5921	14.356	25.7271	8.82001	14.1229	38.1094	41.9909	29.369
Prap1	0	0	0	0	0	0.837877	1.46899	0
Paox	0.889567	5.05888	7.58729	1.62913	0.352828	0.166524	5.41239	4.00264
Mtg1	5.21236	8.06193	9.8652	5.99082	26.045	37.2299	62.7785	21.0347
Olfr523	0	0	0	0	0	0	0.127724	0
Cd163l1	0	0	0	0	0	0	0	0
5830411N06Rik	0	0.0701399	0	0	0	0	0	0
Olfr525	0	0	0	0	0	0	0	0
Olfr527	0	0	0	0	0	0	0	0
Olfr533	0	0	0	0	0	0	0	0
Olfr535	0	0	0	0	0	0	0	0
Olfr538	0	0	0	0	0	0	0	0
Olfr46	0	0	0	0	0	0	0	0
Olfr61	0	0	0	0	0	0	0	0
Olfr53	0	0	0	0	0	0	0.05213	0
Olfr539	0	0	0	0	0	0	0.331369	0
Olfr45	0	0	0	0	0	0	0	0
Olfr541	0	0	0	0	0	0	0	0
Cyp2e1	0	0	0.0327653	0.0266443	0.0453937	0.091583	0	0
1190003J15Rik	0	0	0.24437	0	1.405	5.20835	52.5965	81.0554
Scgb1c1	0	0	0	0	0	0	0.222397	0
Odf3	0	0	0	0	0	0	0	0
Ric8	0.045348	0.176979	0.21096	1.16957	4.75497	8.30882	16.0905	6.99039
Psmd13	0.578147	0.565575	0.860407	10.0235	62.5213	52.5092	71.634	92.5012
BC024386	0	0	0.0713732	0.115629	0.203271	0.0993761	0	0
Nlrp6	0.0167274	0.034924	0.263428	0.0541877	0	0.105501	0.0273549	0
Athl1	0.045213	0	0	0	0	0.0367766	0.146789	0.384871
Ifitm2	0	1.20696	0.14697	0	0.760209	14.8218	102.487	160.152
Ifitm1	0	0.170354	0	6.29653	8.59561	13.6156	7.47643	205.204
B4galnt4	0.0641049	0.0403901	0.0461283	1.70354	1.17625	0.84218	1.22966	3.42066
Pkp3	0	0	0.138836	0.612914	1.41852	0.0537214	0.690168	1.40422
Ptdss2	10.0259	11.2528	15.7431	204.208	885.169	998.436	391.228	362.261
Lrrc56	2.1542	1.02331	1.05607	1.27799	0.880631	0.520102	2.24307	0.403883
Phrf1,Rassf7	2.68712	0.850591	1.13157	20.7467	50.1951	45.4315	19.0329	26.1947
Drd4	0	0	0	0.179181	0.0649635	0.0342952	0.132105	0
Tmem80	0.666225	1.48521	0.680724	0.667079	1.79187	0.738547	2.68412	8.82957
Eps8l2	0.539683	0.761006	1.26699	0.0180197	0	0.402833	0.244228	1.66674
Taldo1	141.506	8.31439	8.44095	65.6101	139.546	258.503	188.927	195.26
Rplp2	0.546069	4.24825	4.95468	214.659	743.653	608.134	158.344	234.507
Snora52	0	0	0	0	106.183	51.7141	0	0
Pnpla2	6.84202	5.96905	11.3169	1.64494	3.23271	7.20844	6.95671	18.1643
Efcab4a	0	0	0	0.224829	1.63542	3.06799	0.375232	0.0701103
Cd151	5.18386	3.00137	2.80862	1.74842	12.2209	9.28731	4.57812	7.23525
Tspan4	0	0.115917	0.633288	36.5031	259.141	278.135	4.89547	28.9385
Ap2a2	0.504631	0.399902	0.923703	5.13403	8.26477	15.5141	19.3127	20.5018
Muc2	0	0.055375	0.1162	0.00794193	0	0.036959	0.071432	0
Muc5ac	0	0	0.00655179	0	0	0	0	0
Muc5b	0.0776851	0.0317055	0.0420287	0.0224805	0.00478195	0.0139267	0.0117938	0
Brsk2,Mir3104	18.0292	7.26751	9.58352	4.06625	2.04471	2.03815	1.11835	0
Krtap5-3	0	0.0293169	0	0.0563224	0	0	0	0
Krtap5-4	0	0	0	0	0	0	0	0
Syt8	0	0	0	0	0	0	0	0
Tnni2	0	0	0	0	0	0	0	0
Lsp1	31.4232	42.7639	51.3358	12.2504	1.1395	0.642832	0.212103	4.49579
Tnnt3	0	0	0	0	0	0	0.362245	0.529568
Mrpl23	0	0.213325	0.154986	0.252279	1.38345	1.62533	4.82581	4.22166
Igf2as	0.0304074	0	0.0133283	0.0103556	0.101432	0.04651	0.0204076	0.154811
Tspan32	0	0	0	0	0	0	0	0
Cd81	2.58207	0.836018	0.47995	0.185874	1.79211	0.772568	1.5845	162.251
Tssc4	5.0075	2.2524	3.7269	15.0107	33.0361	13.8662	10.1445	13.8863
Kcnq1	47.7101	9.60065	6.86486	2.70538	0.58315	0.544534	0.0728148	0
Slc22a18	0	0.0653856	0.0415765	0.0391148	0	0	0	0.373339
Dhcr7	4.1329	4.06223	7.38388	4.04362	8.86663	12.2533	10.586	8.57048
Shank2	2.3823	1.08578	1.43562	0.950035	0.14276	0.0318386	0.118913	0.0275944
Fgf3	0	0	0.11102	1.52074	17.373	16.664	0.717178	0.230532
Fgf4	0	0.0450895	0	12.1917	12.2661	5.58435	9.82573	25.6042
Fgf15	0	0	0	0.274074	0.73877	0.297796	0.0587772	6.35202
Oraov1	1.18131	1.15527	2.11916	21.7082	72.2691	39.6381	5.8848	3.47569
Mrgprf	0.0343704	0.0752754	0.0277399	0	0	0	0.313218	0
Mrgprd	0	0	0.111795	0.077764	0.0737076	0	0.0170055	0
AU018091	6.2853	3.94856	3.13006	11.5996	68.5433	112.543	46.1363	14.0229
Nlrp12	0	0.161716	0.0687597	3.48752	2.71654	2.45644	0.544375	1.57235
Tarm1	8.20039	9.00871	12.4293	1.6568	0.922265	0.794053	1.31203	0.659794
Oscar	0	0.287552	0.120118	1.5415	3.51829	3.92622	0	0
Tfpt	28.2681	25.0015	23.8429	35.6299	87.6752	69.2274	24.5588	17.695
Leng1,Tmc4	10.1521	8.04678	12.8047	15.3328	27.1823	18.4029	6.41894	5.03202
Mboat7	10.4927	1.07487	0.772791	1.65903	7.08056	11.9749	9.96553	11.0611
Gm14548,Lilra6,Lilrb3,Pira1,Pira11,Pira2,Pira7	0	0.0169174	0.14673	2.22391	5.19646	1.50531	1.77523	0
Lair1	2.05051	2.25023	0.892663	0.130578	0	0	0.0320732	0
9430041J12Rik	0.175117	0.99095	0.652668	0	0.0662843	0	0	0.0813714
D030047H15Rik	0	0.0189419	0.0232612	0.436554	0	0	0	0
Leng9	0.594259	0.297444	0.525386	0.0549083	1.8369	1.0531	0.684902	0.0699695
Cdc42ep5	0	0.105801	0.320684	2.68011	17.2597	22.3892	31.2496	35.7211
Gp6	0	0.235422	0.0538764	0.0532145	0.889988	0	0	0
Rdh13	3.2385	1.10565	0.891356	0.907042	19.5336	39.1388	24.4686	9.30731
D630041G03Rik	0	0	0.0143864	0	0	0.0244023	0	0
Eps8l1	0	0.0527382	6.38152e-05	0	0	0	0.607306	6.51029
Ppp1r12c	0	0.153811	0.055203	6.11355	10.3859	5.66677	3.7534	7.36501
Tnnt1	0.610294	0.238251	0.148368	0.104539	0	0.106855	1.15147	69.6469
Tnni3	0	2.68832	1.87863	0.192524	0.219067	0	1.974	10.7975
Dnaaf3	0.06214	0	0	0	0	0	0.0307507	1.96474
Syt5	4.28036	4.66147	6.07482	1.42896	0.7028	0.727003	0	1.95837
Ptprh	0.106756	0.121586	0.383683	0.594108	0.403228	0.0535627	0.0541193	0
Tmem86b	0	0	0.0500139	0.0993213	0.275325	0	0.0805617	0.410378
Ppp6r1	1.2184	0.410445	0.501474	1.69377	1.40125	1.39355	0.672615	1.64675
Hspbp1	0.818979	0.092591	0.572635	46.9086	145.217	179.791	39.1223	68.9846
Tmem150b	0	0	0.0378787	0.195887	0	0.0303433	0.0189156	0
Cox6b2	196.852	81.2616	221.479	134.139	13.7129	7.13333	13.7182	58.1621
Fam71e2	0	0	0	0	0	0	0	0
Il11	0	0.0390019	0	0.229269	0.59117	0.239304	0	0
Tmem238	0	0.163204	0	0.296921	1.01363	0.162762	0.553266	0
Ube2s	0.773099	2.64406	2.1681	2.76361	7.22057	8.60419	1.68153	3.75581
Shisa7	0.086373	0.0606475	0.107933	0.306805	0.349996	1.27227	0.208013	0.545824
Isoc2b	1.20348	4.98612	3.94327	4.02429	10.2192	7.65803	1.34923	0
Nat14	0.58579	7.06845	5.07722	0.154989	0	0.291526	0	0
Sbk2	0	0	0	0	0	0	0	0
Gm1078	6.28719	2.64403	1.08379	0.0837646	0.213967	0.0345682	0	0
Zfp579	0.0649389	0.235923	0.265301	0.550527	0.69093	4.25349	1.55359	5.49717
Fiz1	17.1522	13.0103	28.7752	10.7792	46.2789	24.389	8.92573	19.2352
Zfp784	1.28604	1.94422	1.4619	0.849459	1.04725	1.06245	0.281147	0.0534181
Ccdc106	2.60534	2.58169	2.5531	1.95182	0.582873	0.456756	0.0699059	0
Rfpl4	3609.11	3953.04	3419.62	75.1241	8.55028	2.3549	8.28139	0.418677
Rasl2-9	1.38181	5.5517	7.89262	3.70796	5.4758	4.20772	0.340029	0.534477
Vmn1r55	0	0	0	0	0	0	0	0
Vmn1r56	0	0.0260389	0	0.0313917	0	0	0.107996	0
Nlrp2	53.5725	28.8243	19.5341	4.6959	1.55794	0.658441	0.0326097	0
Vmn1r58	0	0	0	0	0	0.0641481	0	0
Vmn1r59	0.188504	0.11794	0.218574	0	0	0	0	0
Vmn2r28	0	0.0166222	0	0.0161836	0	0	0	0
Vmn1r60	0	0	0	0	0	0	0	0
Vmn1r61	0.0955455	0	0	0	0	0	0	0
Vmn1r62	8.85335	12.9033	15.1589	27.9032	10.373	1.19382	5.99603e-06	0
Vmn1r187,Vmn1r63	0	0	0.0507253	0	0	0	0	0
Vmn1r64	0	0	0	0	0	0	0.126163	0
Vmn1r65	0	0.0340823	0	0	0.0282404	0	0.0378296	0
Zfp787	1.67204	1.36156	2.49816	3.69832	1.53863	1.8309	3.21786	0.243481
Zfp583	6.91899	7.56768	4.23586	3.05194	3.70364	2.00324	1.0743	4.29798
Zfp28,Zfp78	5.85186	10.7712	5.5159	1.0262	2.40726	3.18119	0.405282	0.926111
Olfr5	0.0778357	0	0	0	0	0	0	0
Olfr1347	0	0	0	0	0	0	0	0
Olfr1348	0	0	0	0	0	0	0	0
Olfr1349	4.28337	1.89345	0.835005	0.128719	0	0.050702	0	0
Zim1	3.41347	3.2465	3.92249	0.465604	0.0829342	0	0	0
Peg3	8.54566	3.02575	3.99235	0.821828	0.734617	0.685734	0.661019	35.2257
Zim3	13.1899	9.93266	10.139	28.0979	18.2771	4.51258	0.622511	0
Vmn2r29,Zfp772,Zfp954	1.46897	1.14472	7.12988	5.73849	27.4278	33.7719	8.64855	13.6891
Zfp773	0	0.0238989	0.164802	0	0	0	0.35362	0
Clcn4-2	1.93319	0.550268	0.296581	0.10778	1.89988	4.84909	1.98943	0.854264
Vmn2r30	0	0	0	0	0	0	0	0
Vmn2r31	0	0	0	0	0	0	0	0
Vmn2r32	0	0	0	0	0	0	0	0
Vmn2r33	0	0	0	0	0	0	0	0
Vmn2r34	0	0	0	0	0.0296996	0	0	0
Vmn2r35	0	0	0	0	0	0	0	0
Vmn2r36	0	0	0	0	0	0	0	0
Vmn2r47	0	0	0	0	0	0	0	0
2810047C21Rik1	0	0	0	0.0283147	0.153928	0	0.0690812	0
Vmn2r41	0	0	0	0	0	0	0	0
Vmn2r42	0	0	0	0	0	0	0	0
Vmn2r43	0	0	0	0	0	0	0.0354609	0
Vmn2r44	0	0	0	0	0	0	0	0
Vmn2r45	0	0	0	0	0	0	0	0
Vmn2r47	0	0	0	0	0	0	0	0
Vmn2r40	0	0	0	0	0	0	0	0
Vmn2r39	0	0	0	0	0	0	0	0
Vmn2r38	0	0	0	0	0	0	0	0
Vmn2r37	0	0	0	0.365403	0.0487668	0.013853	0	0
Vmn2r46	0	0	0	0	0	0	0	0
Vmn2r47	0	0	0	0	0	0	0	0
Vmn2r46	0	0	0	0	0	0	0	0
Vmn2r47	0	0	0	0	0	0	0	0
Vmn2r48	0	0	0	0	0	0	0	0
Vmn2r49	0	0	0	0	0	0	0	0
Vmn2r50	0	0	0	0	0	0	0.039369	0
Vmn2r51	16.3464	20.7926	12.6089	2.89429	0.342664	0.220334	0.0617723	0
Vmn2r52	0	0	0.0460609	0.0228263	0	0	0.0398247	0
Vmn1r66	0	0	0	0	0	0	0.109309	0
Zik1	1.22941	0.914294	1.40114	0.208574	0.26686	0.118138	1.65393	0.208268
Vmn1r68	0	0	0	0	0	0	0	0
Vmn1r69	0.040871	0	0	0	0	0	0.0325363	0
Vmn1r71	0	0	0	0	0	0	0.0783973	0
Zscan4a	0	0.197815	31.1903	10.8492	0.708392	0	0	0
Zscan4b	0	0	1.47722	1.29093	0.134625	0	0	0
Zscan4d,Zscan4e	12.7137	24.0262	83.7669	16.0935	1.93945	1.04326	0.0917504	0
Zscan4f	8.27318	2.84878	3.01774	2.02829	2.66035	0.745259	1.06329	0
Vmn1r72	0	0	0	0	0	0	0.133796	0
Vmn1r76	27.6423	13.5032	10.3453	2.6493	0.179025	0	0.0871181	0
Vmn1r77	2.87146	2.72123	1.81986	0	0	0	0	0
Vmn1r81	0	0	0	0	0	0	0	0
Vmn1r83	0	0	0	0	0	0	0	0
Vmn1r84	0	0	0	0	0	0	0	0
Zfp551	1.43046	0.765858	0.305293	0.134752	0	0	1.47555	0.103351
Vmn2r53	0	0.0571918	0.0224479	0.0694911	0.0945819	0.25253	0.0423295	0
Vmn2r54	0	0.0304975	0	0.0694911	0	0	0	0
Vmn2r55	0.173856	0.0197371	0	0	0	0	0	0
Vmn2r56	0	0.0395861	0.0466322	0	0	0	0	0
Zscan18	1.48084	1.17624	1.13931	1.7859	1.9475	1.89813	2.16193	3.5701
Zfp329	2.51368	2.96007	2.1891	1.22911	1.47167	1.69751	0.953988	3.90037
2310014L17Rik	0	0.0164404	0	0.507292	1.45284	1.01814	0	0.727398
Slc27a5	0	0	0.4146	12.5282	22.4657	13.2918	2.33091	0
Zbtb45	14.4689	2.92704	5.85989	2.74113	4.12054	4.17131	10.4758	3.91224
Ube2m	0	0.0845152	0.154319	0.640939	0.614316	1.44615	7.43255	1.24302
Chmp2a	3.55682	9.31566	7.58312	98.1455	155.422	109.645	151.764	108.571
Mzf1,Ube2m	1.42312	1.38972	0.524189	1.05525	3.30461	3.4209	20.0896	21.1443
Vmn1r85	0	0	0	0	0	0	0	0
Vmn1r86	0	0	0	0	0	0	0	0
Vmn1r87	0	0	0	0	0	0.110541	0	0
Vmn1r88	0	1.68579	1.77312	5.01921	0.790829	0.841458	0	0
6330408A02Rik	1.21375	0.318877	0.358004	0.222848	0.294349	0.118043	0.208303	0.0374502
Bsph2	0.740607	0.497045	0	0	0	0	0	0
Sult2a1	0.0706812	0.706758	1.09599	0	0	0	0	0
Sult2a3,Sult2a4	0.88054	4.77393	5.00945	1.15676	0	0.359173	0.156192	0.103587
Sult2a6	0.0863491	0	0.0703358	0.0654613	0.0951284	0.34837	0	0
2810007J24Rik	0.201483	0	0	0	0	0	0.0496537	0
